model,arg,all,nucleus,membrane
gaussian_filter,sigma=0.492,0.12943752717248283,0.10190441223117427,0.20137089053265844
gaussian_filter,sigma=0.494,0.12867547887595582,0.10058392745749718,0.20206782041967666
gaussian_filter,sigma=0.496,0.12792159628451955,0.09955453903840825,0.20203372782841392
gaussian_filter,sigma=0.498,0.1259161950446043,0.09636824401026357,0.20311354459378284
gaussian_filter,sigma=0.502,0.12248406062662598,0.09249124974780366,0.20084365661634201
gaussian_filter,sigma=0.504,0.12104514276831933,0.09146154941645789,0.19833561188579515
gaussian_filter,sigma=0.506,0.11936790254217369,0.08888638297674187,0.19900430501041896
gaussian_filter,sigma=0.508,0.11697672087408696,0.08600290128797695,0.19789931258554558
gaussian_filter,sigma=0.51,0.11612867242077567,0.08473884300940468,0.19813813664868182
gaussian_filter,sigma=0.512,0.1143575369003918,0.08210129134687941,0.19863061086902772
gaussian_filter,sigma=0.514,0.11230924714118026,0.07931237788358693,0.19851728394029797
gaussian_filter,sigma=0.516,0.11117754633216596,0.07757137718503909,0.1989774477075425
gaussian_filter,sigma=0.518,0.10946594057503557,0.0753938440201899,0.19848312977238014
gaussian_filter,sigma=0.52,0.10805787250856226,0.07320860955337095,0.1991054964455486
gaussian_filter,sigma=0.522,0.10638107694029794,0.07072731884572395,0.19953053502522092
gaussian_filter,sigma=0.524,0.10519784341750348,0.06909578606226209,0.19951853380507104
gaussian_filter,sigma=0.526,0.10386286957398554,0.06711672295313749,0.19986631570052557
gaussian_filter,sigma=0.528,0.10191833684755706,0.06436602510136624,0.20002798014841597
gaussian_filter,sigma=0.53,0.10030379821270306,0.06260912285653156,0.19878538247657448
gaussian_filter,sigma=0.532,0.09863898337611623,0.06001961763330533,0.19953642540688346
gaussian_filter,sigma=0.534,0.09701244651104632,0.05798622384498608,0.19897284807102356
gaussian_filter,sigma=0.536,0.09537474720669627,0.055685569545819914,0.19906719334772455
gaussian_filter,sigma=0.538,0.09408257694382695,0.0539308290603796,0.1989835398825633
gaussian_filter,sigma=0.54,0.09183895985658838,0.05070158010204907,0.1993149970531325
gaussian_filter,sigma=0.542,0.08918158587420488,0.047410488657643156,0.19831328130486164
gaussian_filter,sigma=0.544,0.08739716370034463,0.0452726160593085,0.19745228816791655
gaussian_filter,sigma=0.546,0.08544727850738564,0.04239602332743925,0.19792353077931768
gaussian_filter,sigma=0.548,0.08327553317631099,0.039539717917042264,0.19754027574557165
gaussian_filter,sigma=0.55,0.08213654946540047,0.03798967866330102,0.19747522093034492
gaussian_filter,sigma=0.552,0.08024623683833904,0.03540801481968656,0.19739114121139506
gaussian_filter,sigma=0.554,0.07876321928363422,0.033318474293170516,0.19749273322268354
gaussian_filter,sigma=0.556,0.07625957862473091,0.030949170799530475,0.1946381215914708
gaussian_filter,sigma=0.558,0.07264612190402152,0.0276168314914014,0.19029021397302903
gaussian_filter,sigma=0.56,0.07138350893087221,0.025993973845657135,0.1899687807751278
gaussian_filter,sigma=0.562,0.06867809986602647,0.02243563762381057,0.18949173995830224
gaussian_filter,sigma=0.564,0.06715247694755855,0.020179502808387498,0.18987466163548292
gaussian_filter,sigma=0.566,0.06553987851974775,0.018107928963994907,0.18946118816991292
gaussian_filter,sigma=0.568,0.06391964704443666,0.01609984367324327,0.18885426846467163
gaussian_filter,sigma=0.57,0.06208354987711227,0.013514332076986765,0.18897610088644912
gaussian_filter,sigma=0.572,0.06026494569798712,0.01102588632634774,0.18890753324551338
gaussian_filter,sigma=0.574,0.058695448333985975,0.008822122905809042,0.18899512738057433
gaussian_filter,sigma=0.576,0.057081589509151515,0.006891138157921268,0.18820979574209534
gaussian_filter,sigma=0.578,0.05540203289963474,0.0044012587555272925,0.18864729868153712
gaussian_filter,sigma=0.58,0.05327369645293419,0.0015023987375372163,0.1885320418355029
gaussian_filter,sigma=0.582,0.051492775511671314,-0.0007519220907396988,0.1879879314098622
gaussian_filter,sigma=0.584,0.04879797592173694,-0.0041928675711709155,0.187242521984289
gaussian_filter,sigma=0.586,0.047156908508464386,-0.006313526915953809,0.18685444250018757
gaussian_filter,sigma=0.588,0.045154305757168764,-0.008874712043613057,0.18631119911056268
gaussian_filter,sigma=0.59,0.04359265776443052,-0.010893619826824729,0.18594419381365598
gaussian_filter,sigma=0.592,0.04139520683960769,-0.013957415338599934,0.18601016568357365
gaussian_filter,sigma=0.594,0.039346429584058706,-0.016040233729766106,0.18405032472828575
gaussian_filter,sigma=0.596,0.03733057595976304,-0.018554119003417618,0.18333563487257737
gaussian_filter,sigma=0.598,0.03551549347019079,-0.020619004095283347,0.1821731898124205
